2014-09-01,8.084981036551490,4
2014-10-01,10.29614086081940,4
2014-11-01,16.48883772329370,4
2014-12-01,36.39050073744170,4
2015-01-01,57.35408084429470,4
2015-02-01,30.14590850909160,4
2015-03-01,15.52636225392250,4
2015-04-01,5.661819719408670,4
2015-05-01,4.281800719861220,4
2015-06-01,2.303977545054430,4
2015-07-01,10.03386937161470,4
2015-08-01,4.281800719861220,4
2015-09-01,7.058560977929580,4
2015-10-01,9.250481134273650,4
2015-11-01,9.380689767098430,4
2015-12-01,9.641533896712010,4
2016-01-01,12.14814714922420,4
2016-02-01,7.827533802975070,4
2016-03-01,5.661819719408670,4
2016-04-01,5.409668732361860,4
2016-05-01,5.032476341715530,4
2016-06-01,4.406570794190310,4
2016-07-01,6.675962664087650,4
2016-08-01,0.1200660220049170,4
2016-09-01,2.059182500555750,4
2016-10-01,5.283800194081880,4
2016-11-01,5.409668732361860,4
2016-12-01,4.90702075348060,4
2017-01-01,7.699021089716740,4
2017-02-01,2.672179419659290,4
2017-03-01,1.571202475671240,4
2017-04-01,4.032670515423950,4
2017-05-01,4.53147769825530,4
2017-06-01,7.57064879261860,4
2017-07-01,0.8432415578981670,4
2017-08-01,-6.290966479251130,4
2017-09-01,-1.785224000006690,4
2017-10-01,2.42657679454030,4
2017-11-01,2.672179419659290,4
2017-12-01,5.158069442911660,4
2018-01-01,3.784085996185580,4
2018-02-01,2.549310707923520,4
2018-03-01,3.536046075341020,4
2018-04-01,4.65652156845660,4
2018-05-01,4.65652156845660,4
2018-06-01,6.041083038769510,4
2018-07-01,3.288549668033160,4
2018-08-01,0.1200660220049170,4
2018-09-01,1.936986437235260,4
2018-10-01,4.281800719861220,4
2018-11-01,6.167781186449760,4
2018-12-01,10.55898527925660,4
2019-01-01,12.81645614392350,4
2019-02-01,5.409668732361860,4
2019-03-01,3.90831011312560,4
2019-04-01,3.536046075341020,4
2019-05-01,4.157167338991250,4
2019-06-01,0.4810574092678930,4
2019-07-01,2.42657679454030,4
2019-08-01,-2.842286491997560,4
2019-09-01,-1.903193788425640,4
2019-10-01,1.571202475671240,4
2019-11-01,3.412230000222420,4
2019-12-01,4.406570794190310,4
2020-01-01,4.90702075348060,4
2020-02-01,4.032670515423950,4
2020-03-01,6.803355946764840,4
2020-04-01,10.42749138283450,4
2020-05-01,3.288549668033160,4
2020-06-01,2.672179419659290,4
2020-07-01,4.281800719861220,4
2020-08-01,-0.4789454067336550,4
2020-09-01,-0.8367735341282320,4
2020-10-01,5.283800194081880,4
2020-11-01,8.860707270679310,4
2020-12-01,10.42749138283450,4
2021-01-01,8.342991611754580,4
2021-02-01,9.772169676117580,4
2021-03-01,8.213915836471090,4
2021-04-01,7.186373004024960,4
2021-05-01,9.250481134273650,4
2021-06-01,8.601566648992520,4
2021-07-01,3.784085996185580,4
2021-08-01,2.059182500555750,4
2021-09-01,7.442416772192460,4
2021-10-01,14.16403884699540,4
2021-11-01,12.14814714922420,4
